"Header & Timestamp";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12"
"aktualisiert";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29"
"TS_ID";"#999020";"#999011";"#999006";"#999008";"#999009";"#999007";"#999010";"#999014";"#999015";"#999019";"#999016";"#999013"
"ZA";"h";"h";"h";"h";"h";"h";"h";"h";"h";"h";"h";"h"
"KOMP";"Inlandstromverbrauch";"Exporte";"Netto-Stromerzeugung";"Netto-Stromerzeugung";"Netto-Stromerzeugung";"Netto-Stromerzeugung";"Netto-Stromerzeugung";"Netzabgabe";"Stromverbrauch";"Verbrauch f�r Pumpspeicherung (PSP)";"Netzverluste";"Importe"
"Gliederung1";"_";"_";"Hydr";"Hydr";"Kal";"Sonst";"Wind";"_";"_";"_";"_";"_"
"Gliederung2";"_";"_";"Lf";"Sp";"_";"_";"_";"_";"_";"_";"_";"_"
"Gliederung3";"_";"_";"EPL_10+";"EPL_10+";"EPL_10+";"_";"_";"_";"_";"_";"_";"_"
"VO";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr"
"REG";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT"
"N";"Ges";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef"
"EHB";"M";"M";"M";"M";"M";"M";"M";"M";"M";"M";"M";"M"
"KAT";"V";"V";"A";"A";"A";"A";"A";"V";"V";"V";"V";"A"
"UNIT";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW"
"2022-01-19 19:00:00";"10517,937";"2870,192";"1765,542";"1589,195";"3345,111";"880,943";"942,275";"8935,628";"9425,347";"451,948";"489,719";"4224,422"
"2022-01-19 20:00:00";"9988,193";"2663,844";"1730,124";"827,29";"3232,637";"838,03";"748,956";"8458,298";"8914,078";"925,423";"455,78";"5126,308"
"2022-01-19 21:00:00";"9316,583";"2540,832";"1687,258";"387,733";"3225,405";"832,883";"459,811";"7832,95";"8258,028";"1215,588";"425,078";"5421,359"
"2022-01-19 22:00:00";"9102,085";"2399,698";"1664,797";"403,156";"3087,98";"802,122";"298,046";"7673,555";"8095,27";"965,908";"421,715";"5204,776"
"2022-01-19 23:00:00";"8565,933";"2401,651";"1640,179";"320,914";"2607,739";"792,561";"275,024";"7185,606";"7591,416";"1295,061";"405,81";"5651,712"
"2022-01-20 00:00:00";;"1592,555";"1626,734";"203,272";"1919,843";"773,463";"621,027";"6866,867";"7269,907";"2252,491";"403,04";"5970,614"
"2022-01-20 01:00:00";;"2017,345";"1621,337";"259,084";"1859,303";"768,934";"1114,712";"6585,016";"6960,672";"1810,602";"375,656";"5165,249"
"2022-01-20 02:00:00";;"1956,808";"1613,755";"319,044";"1740,53";"760,657";"1535,517";"6475,134";"6850,295";"1849,76";"375,161";"4687,361"
"2022-01-20 03:00:00";;"2077,4";"1598,84";"164,144";"1714,478";"762,742";"1937,78";"6383,101";"6756,333";"2112,049";"373,233";"4767,8"
"2022-01-20 04:00:00";;"2372,812";"1589,247";"93,53";"1824,275";"765,603";"2205,817";"6538,902";"6934,833";"2244,301";"395,932";"5073,475"
"2022-01-20 05:00:00";;"2297,153";"1601,021";"179,126";"2111,6";"767,238";"2150,956";"7140,345";"7578,53";"2149,987";"438,186";"5215,729"
"2022-01-20 06:00:00";;"2303,761";"1670,782";"511,802";"2389,94";"799,648";"2195,383";"8208,98";"8661,436";"809,957";"452,456";"4207,599"
"2022-01-20 07:00:00";;"2272,334";"1712,768";"1224,488";"2477,336";"869,719";"2264,61";"9093,215";"9582,65";"47,35";"489,435";"3353,413"
"2022-01-20 08:00:00";;"2297,99";"1712,551";"1099,239";"2514,478";"893,973";"2357,142";"9502,326";"10030,978";"38,802";"528,652";"3790,389"
"2022-01-20 09:00:00";;"2589,129";"1711,529";"2062,109";"2500,719";"952,733";"2214,341";"9650,982";"10193,695";"24,307";"542,713";"3365,699"
"2022-01-20 10:00:00";;"1990,855";"1680,49";"866,474";"2389,791";"1010,287";"2163,013";"9681,601";"10233,704";"191,896";"552,103";"4306,401"
"2022-01-20 11:00:00";;"1713,718";"1678,372";"532,827";"2374,859";"1083,08";"1890,496";"9625";"10178,455";"452,188";"553,455";"4784,728"
"2022-01-20 12:00:00";;"1781,295";"1660,659";"249,122";"2318,575";"1081,758";"2594,152";"9432,35";"9972,006";"1085,273";"539,656";"4934,308"
"2022-01-20 13:00:00";;"1840,406";"1652,072";"342,178";"2357,127";"1040,231";"2842,26";"9367,672";"9911,375";"1124,561";"543,704";"4642,475"
"2022-01-20 14:00:00";;"2363,374";"1652,498";"402,491";"2424,339";"966,118";"2850,196";"9293,914";"9810,325";"449,372";"516,411";"4327,43"
"2022-01-20 15:00:00";;"2604,54";"1669,687";"904,806";"2537,24";"932,096";"2656,717";"9356,792";"9862,633";"85,705";"505,841";"3852,332"
"2022-01-20 16:00:00";;"2834,472";"1682,85";"1801,49";"2558,684";"896,75";"2126,063";"9409,654";"9915,857";"6,891";"506,203";"3691,384"
"2022-01-20 17:00:00";;"3629,885";"1732,296";"3633,124";"2556,128";"886,13";"2069,565";"9595,988";"10118,336";"0,329";"522,348";"2871,307"
"2022-01-20 18:00:00";;"2478,97";"1734,462";"2236,206";"2556,323";"901,341";"1751,505";"9413,627";"9917,875";"0,401";"504,248";"3217,41"
"2022-01-20 19:00:00";;"2273,248";"1729,786";"1372,978";"2557,502";"879,268";"1754,341";"9074,944";"9550,647";"365,89";"475,704";"3895,91"
"2022-01-20 20:00:00";;"2424,339";"1670,182";"635,14";"2360,11";"836,224";"2212,784";"8563,248";"9009,476";"594,541";"446,228";"4313,916"
"2022-01-20 21:00:00";;"2358,514";"1639,535";"363,551";"2260,573";"828,984";"2515,231";"7980";"8435,37";"2248,483";"455,369";"5434,494"
"2022-01-20 22:00:00";;"2271,757";"1602,757";"326,457";"2230,878";"796,859";"2467,434";"7786,638";"8235,792";"1930,42";"449,153";"5013,585"
"2022-01-20 23:00:00";;"1941,349";"1585,487";"408,469";"2144,826";"778,735";"2050,073";"7307,369";"7719,46";"2292,148";"412,09";"4985,366"
"2022-01-21 00:00:00";;"1732,394";"1538,406";"315,427";"1853,877";"792,916";"1796,119";"6983,57";"7368,449";"2158,971";"384,878";"4963,069"
"2022-01-21 01:00:00";;"1900,661";"1532,892";"341,697";"1769,541";"863,201";"1800,926";"6728,175";"7092,638";"1442,816";"364,463";"4127,859"
"2022-01-21 02:00:00";;"1933,962";"1537,275";"123,591";"1726,525";"856,06";"2452,842";"6726,862";"7114,747";"2187,028";"387,884";"4539,444"
"2022-01-21 03:00:00";;"1958,73";"1552,76";"152,047";"1753,621";"853,153";"2694,032";"6634,273";"7049,648";"2661,179";"415,375";"4663,944"
"2022-01-21 04:00:00";;"1986,339";"1557,809";"177,139";"1830,783";"856,871";"2542,116";"6845,682";"7246,577";"2181,716";"400,895";"4449,915"
"2022-01-21 05:00:00";;"2100,395";"1554,379";"120,612";"1873,552";"868,137";"2596,272";"7441,855";"7883,076";"1995,635";"441,221";"4966,154"
"2022-01-21 06:00:00";;"2393,826";"1617,786";"546,596";"2189,998";"927,136";"2672,765";"8431,261";"8882,241";"355,438";"450,98";"3677,224"
"2022-01-21 07:00:00";;"2746,233";"1684,427";"1867,499";"2344,038";"1022,955";"2670,367";"9252,982";"9751,188";"70,784";"498,206";"2978,919"
"2022-01-21 08:00:00";;"3872,493";"1678,807";"4177,552";"2365,944";"1102,748";"2570,523";"9616,646";"10152,976";"0,239";"536,33";"2130,133"
"2022-01-21 09:00:00";;"3606,444";"1691,788";"3913,891";"2379,736";"1212,774";"2506,726";"9685,148";"10211,433";"0,249";"526,285";"2113,211"
"2022-01-21 10:00:00";;"3085,523";"1668,339";"2356,06";"2360,975";"1308,979";"2620,079";"9590,609";"10122,946";"0,363";"532,337";"2894,401"
"2022-01-21 11:00:00";;"2655,927";"1597,108";"1137,661";"2353,883";"1381,684";"2709,646";"9490,818";"10031,305";"4,954";"540,486";"3512,205"
"2022-01-21 12:00:00";;"2487,401";"1601,525";"494,567";"2363,144";"1378,058";"2755,818";"9241,318";"9758,647";"162,256";"517,329";"3815,191"
"2022-01-21 13:00:00";;"3087,977";"1606,177";"601,54";"2307,007";"1322,074";"2775,83";"8994,322";"9503,211";"49,99";"508,889";"4028,551"
"2022-01-21 14:00:00";;"3219,694";"1601,181";"537,66";"2280,645";"1229,693";"2845,055";"8876,824";"9375,91";"164,251";"499,085";"4265,621"
"2022-01-21 15:00:00";;"3386,053";"1603,855";"1355,837";"2324,427";"1127,391";"2853,586";"8947,377";"9438,503";"247,888";"491,126";"3807,349"
"2022-01-21 16:00:00";;"3231,656";"1665,715";"1125,495";"2311,436";"1065,872";"2798,045";"9095,06";"9578,421";"9,787";"483,361";"3853,302"
"2022-01-21 17:00:00";;"2775,37";"1680,697";"1385,939";"2359,656";"1070,182";"2854,871";"9389,119";"9883,274";"0,605";"494,155";"3307,905"
"2022-01-21 18:00:00";;"2528,644";"1646,849";"1343,687";"2364,264";"1055,733";"2812,963";"9238,351";"9719,329";"3,43";"480,978";"3027,908"
"2022-01-21 19:00:00";;"2269,927";"1623,427";"637,533";"2299,294";"1037,662";"2775,136";"8844,073";"9297,809";"212,649";"453,736";"3407,334"
"2022-01-21 20:00:00";;"2745,939";"1614,414";"946,944";"2107,834";"1012,378";"2718,123";"8330,933";"8753,725";"193,533";"422,792";"3293,502"
"2022-01-21 21:00:00";;"2769,142";"1573,825";"280,85";"2206,484";"912,484";"2839,902";"7749,714";"8148,134";"715,38";"398,419";"3819,11"
"2022-01-21 22:00:00";;"2450,832";"1586,626";"183,781";"2153,261";"876,604";"2794,486";"7630,846";"8045,423";"1059,174";"414,577";"3960,671"
"2022-01-21 23:00:00";;"2361,027";"1546,836";"221,235";"1980,945";"846,517";"2753,674";"7142,95";"7532,515";"1271,082";"389,565";"3815,419"
"2022-01-22 00:00:00";;"3225,056";"1476,749";"973,882";"1869,888";"854,352";"2771,018";"6825,094";"7177,343";"924,551";"352,249";"3381,061"
"2022-01-22 01:00:00";;"2932,137";"1454,368";"499,366";"1644,017";"847,303";"2793,341";"6556,769";"6899,841";"1214,634";"343,071";"3808,217"
"2022-01-22 02:00:00";;"2733,403";"1452,052";"359,906";"1632,439";"841,185";"2615,04";"6446,83";"6786,317";"1375,417";"339,487";"3994,516"
"2022-01-22 03:00:00";;"3048,31";"1464,163";"443,722";"1621,695";"845,818";"2717,689";"6267,052";"6604,472";"1226,987";"337,42";"3786,682"
"2022-01-22 04:00:00";;"2931,288";"1477,039";"406,554";"1612,896";"835,191";"2392,067";"6320,299";"6662,748";"1189,122";"342,449";"4059,412"
"2022-01-22 05:00:00";;"3270,967";"1477,605";"880,968";"1670,038";"850,673";"2529,177";"6569,012";"6916,783";"940,508";"347,771";"3719,797"
"2022-01-22 06:00:00";;"3135,497";"1522,257";"198,326";"1782,363";"900,309";"2681,994";"6887,48";"7272,926";"1008,28";"385,447";"4331,454"
"2022-01-22 07:00:00";;"3285,028";"1549,996";"552,751";"1977,806";"977,324";"2512,727";"7376,636";"7790,933";"603,46";"414,297";"4108,817"
"2022-01-22 08:00:00";;"3623,216";"1601,955";"1169,358";"2259,564";"1053,51";"2492,044";"7848,932";"8280,31";"181,617";"431,378";"3508,712"
"2022-01-22 09:00:00";;"3460,831";"1649,529";"1773,105";"2326,481";"1131,385";"2352,83";"8242,039";"8685,065";"0,401";"443,026";"2912,968"
"2022-01-22 10:00:00";;"3038,346";"1663,893";"2520,165";"2335,757";"1208,747";"1956,839";"8399,329";"8842,331";"169,035";"443,002";"2364,313"
"2022-01-22 11:00:00";;"2139,955";"1669,334";"1373,117";"2332,95";"1257,975";"1679,029";"8462,144";"8908,975";"0,423";"446,831";"2736,948"
"2022-01-22 12:00:00";;"2060,15";"1632,294";"1770,295";"2330,223";"1256,214";"1346,534";"8297,127";"8730,849";"61,316";"433,722";"2516,756"
"2022-01-22 13:00:00";;"2141,626";"1638,6";"1038,046";"2261,116";"1209,95";"1399,187";"8025,746";"8444,328";"46,37";"418,582";"3085,424"
"2022-01-22 14:00:00";;"2502,644";"1626,374";"806,743";"2231,106";"1138,486";"1585,615";"7825,183";"8233,428";"11,829";"408,245";"3359,577"
"2022-01-22 15:00:00";;"2938,09";"1632,367";"1017,176";"2272,725";"1058,034";"1927,126";"7816,171";"8221,886";"20,52";"405,716";"3273,068"
"2022-01-22 16:00:00";;"2969,107";"1682,961";"922,383";"2313,675";"1033,572";"1999,607";"7913,047";"8320,743";"82,61";"407,695";"3420,262"
"2022-01-22 17:00:00";;"3286,883";"1718,266";"2338,022";"2321,813";"1069,312";"2048,373";"8236,527";"8665,016";"88,81";"428,489";"2544,923"
"2022-01-22 18:00:00";;"4021,01";"1716,181";"3551,528";"2328,304";"1081,168";"1883,098";"8121,301";"8553,865";"63,446";"432,564";"2078,042"
"2022-01-22 19:00:00";;"3487,517";"1706,2";"2297,523";"2333,288";"1060,859";"1606,851";"7722,336";"8121,867";"205,11";"399,53";"2809,773"
"2022-01-22 20:00:00";;"2923,389";"1658,295";"1023,809";"2336,227";"1044,441";"1357,177";"7280,088";"7653,533";"164,838";"373,445";"3321,811"
"2022-01-22 21:00:00";;"2827,251";"1581,591";"803,295";"2295,388";"997,896";"863,339";"6819,028";"7170,813";"261,635";"351,784";"3718,19"
"2022-01-22 22:00:00";;"2681,302";"1585,52";"794,977";"2272,693";"993,508";"692,3";"6792,959";"7150,619";"230,916";"357,66";"3723,838"
"2022-01-22 23:00:00";;"2675,749";"1548,523";"360,878";"2161,484";"902,223";"717,923";"6400,941";"6744,962";"235,08";"344,021";"3964,762"
"2022-01-23 00:00:00";;"2802,477";"1489,685";"398,071";"2183,199";"864,801";"779,673";"6090,437";"6432,945";"429,959";"342,508";"3949,952"
"2022-01-23 01:00:00";;"2627,285";"1479,651";"321,526";"2123,397";"850,944";"689,498";"5808,348";"6130,342";"683,863";"321,994";"3976,475"
"2022-01-23 02:00:00";;"2536,299";"1494,493";"277,288";"2095,739";"847,799";"594,165";"5679,073";"5990,98";"615,133";"311,907";"3832,929"
"2022-01-23 03:00:00";;"2704,654";"1499,227";"303,238";"1962,557";"850,46";"620,504";"5537,463";"5851,697";"644,391";"314,234";"3964,756"
"2022-01-23 04:00:00";;"2823,861";"1502,124";"220,622";"1893,421";"856,376";"1088,341";"5552,44";"5877,402";"755,694";"324,962";"3896,072"
"2022-01-23 05:00:00";;"2825,217";"1501,279";"211,319";"1981,751";"873,885";"1179,357";"5756,316";"6098,785";"1101,968";"342,469";"4278,381"
"2022-01-23 06:00:00";;"3066,724";"1511,325";"227,947";"2078,491";"941,951";"1147,835";"5996,964";"6359,841";"1088,527";"362,877";"4607,542"
"2022-01-23 07:00:00";;"2931,89";"1536,061";"392,663";"2076,141";"979,312";"1370,984";"6450,029";"6829,783";"1096,711";"379,754";"4503,224"
"2022-01-23 08:00:00";;"2684,926";"1567,222";"509,616";"2126,815";"1049,223";"1194,023";"6893,731";"7293,744";"1035,213";"400,013";"4566,983"
"2022-01-23 09:00:00";;"1983,543";"1574,477";"389,486";"2257,463";"1114,222";"996,886";"7370,986";"7778,241";"454,814";"407,255";"3884,064"
"2022-01-23 10:00:00";;"1514,509";"1586,049";"517,256";"2253,317";"1183,117";"846,103";"7677,232";"8088,569";"554,002";"411,337";"3771,24"
"2022-01-23 11:00:00";;"1226,268";"1584,915";"394,944";"2259,798";"1232,421";"924,243";"7843,276";"8259,407";"629,055";"416,131";"3718,409"
"2022-01-23 12:00:00";;"1354,296";"1566,723";"356,921";"2248,67";"1231,797";"776,151";"7637,925";"8038,482";"337,947";"400,557";"3550,464"
"2022-01-23 13:00:00";;"1669,647";"1560,969";"287,577";"2197,169";"1198,688";"814,002";"7358,435";"7739,774";"310,726";"381,34";"3661,741"
"2022-01-23 14:00:00";;"2231,531";"1573,691";"238,686";"2177,166";"1123,103";"883,48";"7167,587";"7533,235";"246,938";"365,648";"4015,577"
"2022-01-23 15:00:00";;"2435,809";"1580,899";"490,447";"2194,691";"1048,733";"825,807";"7138,148";"7508,335";"234,113";"370,187";"4037,68"
"2022-01-23 16:00:00";;"2639,621";"1648,625";"1017,955";"2232,997";"1024,848";"803,301";"7235,937";"7601,962";"152,049";"366,025";"3665,908"
"2022-01-23 17:00:00";;"2472,25";"1720,11";"2037,029";"2305,145";"1060,844";"724,791";"7561,044";"7938,027";"151,348";"376,984";"2713,707"
"2022-01-23 18:00:00";;"3340,731";"1724,964";"3645,289";"2326,722";"1084,419";"766,259";"7643,255";"8034,775";"0,254";"391,52";"1828,109"
"2022-01-23 19:00:00";;"3917,356";"1712,43";"4244,641";"2333,035";"1048,551";"600,229";"7473,024";"7868,636";"1,932";"395,611";"1849,038"
"2022-01-23 20:00:00";;"2933,389";"1701,818";"2336,392";"2325,559";"1023,65";"546,012";"7080,079";"7431,159";"200,665";"351,079";"2631,783"
"2022-01-23 21:00:00";;"2707,768";"1667,874";"764,676";"2303,809";"996,18";"550,269";"6755,012";"7100,446";"102,815";"345,433";"3628,222"
"2022-01-23 22:00:00";;"2295,037";"1629,095";"749,916";"2248,794";"979,872";"425,917";"6836,799";"7187,589";"122,24";"350,791";"3571,274"
"2022-01-23 23:00:00";;"2467,981";"1594,188";"438,729";"2161,493";"955,003";"408,82";"6488,369";"6827,312";"374,82";"338,943";"4111,881"
"2022-01-24 00:00:00";;"2063,089";"1529,239";"361,261";"2347,751";"751,669";"261,262";"6252,051";"6584,184";"983,42";"332,133";"4379,511"
"2022-01-24 01:00:00";;"2029,66";"1468,587";"321,478";"2339,19";"748,57";"166,021";"6068,015";"6397,78";"1194,334";"329,765";"4577,927"
"2022-01-24 02:00:00";;"1753,03";"1464,444";"234,15";"2211,435";"743,301";"109,925";"6016,572";"6346,074";"1335,664";"329,502";"4671,513"
"2022-01-24 03:00:00";;"1593,429";"1494,486";"186,601";"2200,763";"739,283";"86,234";"5995,335";"6323,636";"1581,798";"328,301";"4791,496"
"2022-01-24 04:00:00";;"1632,788";"1507,766";"161,756";"2337,929";"739,618";"61,971";"6179,712";"6516,226";"1500,513";"336,514";"4840,486"
"2022-01-24 05:00:00";;"1562,192";"1558,024";"385,466";"2382,518";"740,107";"52,896";"6874,586";"7240,92";"928,93";"366,334";"4613,032"
"2022-01-24 06:00:00";;"959,908";"1613,611";"1494,043";"2488,005";"775,228";"35,089";"8012,701";"8416,577";"273,554";"403,876";"3244,064"
"2022-01-24 07:00:00";;"2014,351";"1686,881";"4427,082";"2530,536";"847,465";"51,866";"8996,209";"9483,242";"42,3";"487,034";"1996,063"
"2022-01-24 08:00:00";;"2459,027";"1717,502";"5265,804";"2550,457";"912,383";"49,747";"9438,34";"9968,639";"4,635";"530,299";"1936,408"
"2022-01-24 09:00:00";;"2471,89";"1729,265";"5367,663";"2552,472";"965,017";"31,82";"9640,699";"10180,378";"3,183";"539,679";"2009,215"
"2022-01-24 10:00:00";;"2123,298";"1718,121";"4878,166";"2537,347";"1040,797";"24,252";"9687,825";"10228,317";"4,379";"540,492";"2157,311"
"2022-01-24 11:00:00";;"1897,778";"1688,647";"4432,271";"2547,291";"1086,942";"42,423";"9673,225";"10203,149";"4,446";"529,924";"2307,8"
"2022-01-24 12:00:00";;"1846,983";"1693,925";"4168,503";"2542,413";"1067,117";"75,087";"9455,602";"9961,659";"4,567";"506,056";"2266,164"
"2022-01-24 13:00:00";;"1645,251";"1691,635";"3815,136";"2541,741";"1022,19";"74,807";"9368,165";"9862,679";"4,544";"494,514";"2366,966"
"2022-01-24 14:00:00";;"1526,749";"1708,403";"3890,308";"2538,256";"964,317";"54,984";"9195,339";"9671,384";"66,299";"476,046";"2108,165"
"2022-01-24 15:00:00";;"1673,159";"1706,673";"4135,262";"2542,683";"888,763";"41,473";"9159,651";"9635,386";"4,557";"475,735";"1998,249"
"2022-01-24 16:00:00";;"2751,535";"1739,794";"5285,585";"2553,398";"874,487";"35,009";"9192,668";"9693,485";"3,336";"500,817";"1960,083"
"2022-01-24 17:00:00";;"3140,164";"1798,878";"5863,038";"2562,666";"920,856";"46,088";"9423,935";"9946,629";"0,252";"522,695";"1895,519"
"2022-01-24 18:00:00";;"3373,546";"1807,772";"5980,075";"2566,151";"935,93";"64,967";"9311,968";"9818,498";"0,23";"506,531";"1837,38"
"2022-01-24 19:00:00";;"2885,108";"1808,826";"5110,322";"2568,229";"936,712";"77,307";"8900,095";"9371,288";"0,247";"471,193";"1755,246"
"2022-01-24 20:00:00";;"2088,592";"1790,481";"3961,478";"2523,704";"887,778";"66,293";"8392,278";"8818,434";"101,997";"426,156";"1779,29"
"2022-01-24 21:00:00";;"1882,035";"1745,363";"3266,132";"2515,729";"868,044";"77,994";"7803,625";"8188,508";"257,086";"384,883";"1854,369"
"2022-01-24 22:00:00";;"1383,979";"1737,052";"2049,063";"2527,858";"847,141";"97,289";"7630,746";"8002,117";"278,536";"371,371";"2406,229"
"2022-01-24 23:00:00";;"1153,019";"1731,401";"801,125";"2523,706";"829,16";"90,644";"7145,252";"7487,186";"652,154";"341,934";"3316,324"
"2022-01-25 00:00:00";;"1751,565";"1698,104";"508,23";"2406,466";"794,377";"70,256";"6867,469";"7217,891";"394,701";"350,422";"3886,725"
"2022-01-25 01:00:00";;"1738,021";"1686,091";"530,451";"2316,344";"779,173";"53,508";"6657,435";"7007,388";"825,991";"349,953";"4205,833"
"2022-01-25 02:00:00";;"1636,824";"1679,962";"198,18";"2251,962";"764,625";"28,939";"6545,499";"6895,597";"985,276";"350,097";"4594,029"
"2022-01-25 03:00:00";;"1559,884";"1683,843";"154,736";"2241,034";"756,96";"28,491";"6458,562";"6808,504";"1518,99";"349,941";"5022,315"
"2022-01-25 04:00:00";;"1657,126";"1695,581";"351,72";"2260,748";"751,097";"38,339";"6594,679";"6946,774";"1315,517";"352,095";"4821,934"
"2022-01-25 05:00:00";;"1572,989";"1707,715";"965,869";"2385,599";"761,873";"68,117";"7170,719";"7534,197";"529,43";"363,478";"3747,442"
"2022-01-25 06:00:00";;"2184,516";"1775,928";"4000,776";"2503,21";"786,393";"109,769";"8237,979";"8666,704";"139,279";"428,725";"1814,423"
"2022-01-25 07:00:00";;"2947,114";"1897,333";"5344,624";"2550,479";"831,159";"154,478";"9140,169";"9639,849";"1,686";"499,679";"1810,576"
"2022-01-25 08:00:00";;"2807,63";"1895,732";"5446,825";"2569,6";"907,922";"243,524";"9530,91";"10057,012";"3,954";"526,102";"1804,994"
"2022-01-25 09:00:00";;"2716,024";"1899,725";"5278,24";"2576,509";"993,633";"342,656";"9636,207";"10164,055";"1,859";"527,849";"1791,176"
"2022-01-25 10:00:00";;"2701,929";"1892,792";"5186,077";"2573,404";"1066,746";"421,288";"9636,168";"10170,425";"0,288";"534,257";"1732,336"
"2022-01-25 11:00:00";;"2739,961";"1845,16";"5165,253";"2566,885";"1109,572";"468,05";"9579,447";"10111,152";"0,345";"531,705";"1696,54"
"2022-01-25 12:00:00";;"2605,162";"1846,881";"4691,122";"2556,699";"1118,462";"537,246";"9405,431";"9908,782";"0,483";"503,351";"1764,018"
"2022-01-25 13:00:00";;"2230,096";"1860,829";"4397,131";"2556,918";"1072,213";"522,08";"9308,378";"9801,671";"0,422";"493,293";"1623,019"
"2022-01-25 14:00:00";;"2537,706";"1871,235";"4680,188";"2567,677";"1005,328";"553,006";"9226,463";"9718,226";"1,776";"491,763";"1580,274"
"2022-01-25 15:00:00";;"2619,713";"1910,598";"4522,37";"2556,319";"947,195";"680,107";"9243,162";"9739,88";"0,553";"496,719";"1743,556"
"2022-01-25 16:00:00";;"2861,387";"1971,912";"4506,38";"2575,911";"899,046";"777,199";"9284,472";"9782,68";"0,304";"498,209";"1913,924"
"2022-01-25 17:00:00";;"3278,819";"2019,925";"5295,941";"2579,436";"914,217";"888,288";"9514,534";"10033,69";"0,245";"519,156";"1614,946"
"2022-01-25 18:00:00";;"3078,515";"2025,683";"4886,982";"2582,849";"925,308";"1110,469";"9367,263";"9866,099";"0,618";"498,836";"1413,942"
"2022-01-25 19:00:00";;"3020,342";"2020,861";"4517,122";"2582,498";"909,739";"1206,559";"8975,178";"9441,294";"13,891";"466,117";"1238,748"
"2022-01-25 20:00:00";;"2792,916";"1993,193";"3947,014";"2569,897";"866,57";"1215,318";"8418,153";"8839,804";"198,269";"421,651";"1238,996"
"2022-01-25 21:00:00";;"3233,813";"1915,694";"3596,913";"2535,531";"845,794";"1280,344";"7863,29";"8259,791";"189,873";"396,501";"1509,201"
"2022-01-25 22:00:00";;"3108,888";"1900,748";"2545,372";"2520,799";"840,819";"1382,523";"7690,598";"8076,266";"182,451";"385,669";"2177,345"
"2022-01-25 23:00:00";;"2739,18";"1854,436";"485,771";"2482,677";"818,762";"1508,365";"7200,835";"7568,198";"503,186";"367,363";"3660,555"
"2022-01-26 00:00:00";;"3082,452";"1771,161";"545,672";"2483,675";"786,242";"1668,45";"6895,083";"7262,118";"548,644";"367,035";"3638,015"
"2022-01-26 01:00:00";;"3045,133";"1754,726";"503,067";"2489,686";"782,853";"1703,704";"6654,148";"7009,263";"827,048";"355,114";"3647,407"
"2022-01-26 02:00:00";;"3032,987";"1735,133";"422,705";"2534,443";"770,438";"1649,617";"6528,133";"6891,056";"1307,32";"362,924";"4119,028"
"2022-01-26 03:00:00";;"3015,077";"1741,236";"396,639";"2394,447";"769,969";"1614,555";"6460,741";"6817,774";"1406,504";"357,032";"4322,51"
"2022-01-26 04:00:00";;"2868,012";"1737,636";"355,989";"2408,626";"768,135";"1437,138";"6598,202";"6961,035";"1424,531";"362,833";"4546,055"
"2022-01-26 05:00:00";;"3027,521";"1747,875";"528,657";"2575,564";"766,542";"1403,512";"7247,662";"7626,333";"672,44";"378,671";"4304,145"
"2022-01-26 06:00:00";;"3177,626";"1860,916";"2771,988";"2753,753";"781,546";"1243,821";"8269,335";"8701,124";"271,319";"431,789";"2738,045"
